evaluation,policy,Phase,Tolerance_ms,N,N_accepted,N_strict_detected,TP,FP,FN,Precision,Recall,F1,AcceptedCoverage,MAE_ms,MedAE_ms,RMSE_ms,OutlierRate1s
submission40/Full3C/evaluation/probonly12_seed42,accepted,P,200,330,328,321,298,30,32,0.9085365853658537,0.9030303030303031,0.9057750759878419,0.9939393939393939,132.4390243902438,29.99999999999936,650.5968179388792,0.012195121951219513
submission40/Full3C/evaluation/probonly12_seed42,accepted,S,50,330,318,306,114,204,216,0.3584905660377358,0.34545454545454546,0.35185185185185186,0.9636363636363636,545.3773584905659,89.99999999999986,1741.7343882593818,0.07547169811320754
submission40/Full3C/evaluation/probonly12_seed42,accepted,S,100,330,318,306,173,145,157,0.5440251572327044,0.5242424242424243,0.5339506172839507,0.9636363636363636,545.3773584905659,89.99999999999986,1741.7343882593818,0.07547169811320754
submission40/Full3C/evaluation/probonly12_seed42,accepted,S,200,330,318,306,219,99,111,0.6886792452830188,0.6636363636363637,0.6759259259259259,0.9636363636363636,545.3773584905659,89.99999999999986,1741.7343882593818,0.07547169811320754
submission40/Full3C/evaluation/probonly12_seed42,strict,P,50,330,321,321,225,96,105,0.7009345794392523,0.6818181818181818,0.6912442396313364,0.9727272727272728,128.8785046728971,29.99999999999936,655.1399936005688,0.012461059190031152
submission40/Full3C/evaluation/probonly12_seed42,strict,P,100,330,321,321,270,51,60,0.8411214953271028,0.8181818181818182,0.8294930875576036,0.9727272727272728,128.8785046728971,29.99999999999936,655.1399936005688,0.012461059190031152
submission40/Full3C/evaluation/probonly12_seed42,strict,P,200,330,321,321,294,27,36,0.9158878504672897,0.8909090909090909,0.9032258064516129,0.9727272727272728,128.8785046728971,29.99999999999936,655.1399936005688,0.012461059190031152
submission40/Full3C/evaluation/probonly12_seed42,strict,S,50,330,306,306,111,195,219,0.3627450980392157,0.33636363636363636,0.3490566037735849,0.9272727272727272,486.11111111111103,84.99999999999997,1639.5658400292589,0.06209150326797386
submission40/Full3C/evaluation/probonly12_seed42,strict,S,100,330,306,306,170,136,160,0.5555555555555556,0.5151515151515151,0.5345911949685535,0.9272727272727272,486.11111111111103,84.99999999999997,1639.5658400292589,0.06209150326797386
submission40/Full3C/evaluation/probonly12_seed42,strict,S,200,330,306,306,216,90,114,0.7058823529411765,0.6545454545454545,0.6792452830188679,0.9272727272727272,486.11111111111103,84.99999999999997,1639.5658400292589,0.06209150326797386
submission40/Full3C/evaluation/probonly12_seed42,unconstrained,P,50,330,328,321,225,103,105,0.6859756097560976,0.6818181818181818,0.6838905775075987,0.9939393939393939,132.4390243902438,29.99999999999936,650.5968179388792,0.012195121951219513
submission40/Full3C/evaluation/probonly12_seed42,unconstrained,P,100,330,328,321,272,56,58,0.8292682926829268,0.8242424242424242,0.8267477203647416,0.9939393939393939,132.4390243902438,29.99999999999936,650.5968179388792,0.012195121951219513
submission40/Full3C/evaluation/probonly12_seed42,unconstrained,P,200,330,328,321,298,30,32,0.9085365853658537,0.9030303030303031,0.9057750759878419,0.9939393939393939,132.4390243902438,29.99999999999936,650.5968179388792,0.012195121951219513
submission40/Full3C/evaluation/probonly12_seed42,unconstrained,S,50,330,320,308,114,206,216,0.35625,0.34545454545454546,0.3507692307692308,0.9696969696969697,636.0,89.99999999999986,2376.4379857256954,0.078125
submission40/Full3C/evaluation/probonly12_seed42,unconstrained,S,100,330,320,308,173,147,157,0.540625,0.5242424242424243,0.5323076923076923,0.9696969696969697,636.0,89.99999999999986,2376.4379857256954,0.078125
submission40/Full3C/evaluation/probonly12_seed42,unconstrained,S,200,330,320,308,219,101,111,0.684375,0.6636363636363637,0.6738461538461539,0.9696969696969697,636.0,89.99999999999986,2376.4379857256954,0.078125
submission40/Full3C/evaluation/probonly12_seed43,accepted,P,50,330,328,324,230,98,100,0.7012195121951219,0.696969696969697,0.6990881458966566,0.9939393939393939,129.72560975609744,30.00000000000025,647.7684489187739,0.012195121951219513
submission40/Full3C/evaluation/probonly12_seed43,accepted,P,100,330,328,324,275,53,55,0.8384146341463414,0.8333333333333334,0.8358662613981763,0.9939393939393939,129.72560975609744,30.00000000000025,647.7684489187739,0.012195121951219513
submission40/Full3C/evaluation/probonly12_seed43,accepted,P,200,330,328,324,302,26,28,0.9207317073170732,0.9151515151515152,0.9179331306990881,0.9939393939393939,129.72560975609744,30.00000000000025,647.7684489187739,0.012195121951219513
submission40/Full3C/evaluation/probonly12_seed43,accepted,S,50,330,318,305,114,204,216,0.3584905660377358,0.34545454545454546,0.35185185185185186,0.9636363636363636,689.559748427673,90.00000000000163,2138.055308719738,0.0880503144654088
submission40/Full3C/evaluation/probonly12_seed43,accepted,S,100,330,318,305,166,152,164,0.5220125786163522,0.503030303030303,0.5123456790123457,0.9636363636363636,689.559748427673,90.00000000000163,2138.055308719738,0.0880503144654088
submission40/Full3C/evaluation/probonly12_seed43,accepted,S,200,330,318,305,214,104,116,0.6729559748427673,0.6484848484848484,0.6604938271604939,0.9636363636363636,689.559748427673,90.00000000000163,2138.055308719738,0.0880503144654088
submission40/Full3C/evaluation/probonly12_seed43,strict,P,50,330,324,324,230,94,100,0.7098765432098766,0.696969696969697,0.7033639143730887,0.9818181818181818,128.27160493827148,30.00000000000025,651.033840693704,0.012345679012345678
submission40/Full3C/evaluation/probonly12_seed43,strict,P,100,330,324,324,274,50,56,0.845679012345679,0.8303030303030303,0.8379204892966361,0.9818181818181818,128.27160493827148,30.00000000000025,651.033840693704,0.012345679012345678
submission40/Full3C/evaluation/probonly12_seed43,strict,P,200,330,324,324,300,24,30,0.9259259259259259,0.9090909090909091,0.9174311926605505,0.9818181818181818,128.27160493827148,30.00000000000025,651.033840693704,0.012345679012345678
submission40/Full3C/evaluation/probonly12_seed43,strict,S,50,330,305,305,114,191,216,0.3737704918032787,0.34545454545454546,0.3590551181102362,0.9242424242424242,597.2131147540983,89.99999999999986,1886.3790450594347,0.07868852459016394
submission40/Full3C/evaluation/probonly12_seed43,strict,S,100,330,305,305,165,140,165,0.5409836065573771,0.5,0.5196850393700787,0.9242424242424242,597.2131147540983,89.99999999999986,1886.3790450594347,0.07868852459016394
submission40/Full3C/evaluation/probonly12_seed43,strict,S,200,330,305,305,213,92,117,0.6983606557377049,0.6454545454545455,0.6708661417322834,0.9242424242424242,597.2131147540983,89.99999999999986,1886.3790450594347,0.07868852459016394
submission40/Full3C/evaluation/probonly12_seed43,unconstrained,P,50,330,328,324,230,98,100,0.7012195121951219,0.696969696969697,0.6990881458966566,0.9939393939393939,129.72560975609744,30.00000000000025,647.7684489187739,0.012195121951219513
submission40/Full3C/evaluation/probonly12_seed43,unconstrained,P,100,330,328,324,275,53,55,0.8384146341463414,0.8333333333333334,0.8358662613981763,0.9939393939393939,129.72560975609744,30.00000000000025,647.7684489187739,0.012195121951219513
submission40/Full3C/evaluation/probonly12_seed43,unconstrained,P,200,330,328,324,302,26,28,0.9207317073170732,0.9151515151515152,0.9179331306990881,0.9939393939393939,129.72560975609744,30.00000000000025,647.7684489187739,0.012195121951219513
submission40/Full3C/evaluation/probonly12_seed43,unconstrained,S,50,330,320,308,115,205,215,0.359375,0.3484848484848485,0.35384615384615387,0.9696969696969697,761.65625,90.00000000000074,2659.482738710669,0.0875
submission40/Full3C/evaluation/probonly12_seed43,unconstrained,S,100,330,320,308,168,152,162,0.525,0.509090909090909,0.5169230769230769,0.9696969696969697,761.65625,90.00000000000074,2659.482738710669,0.0875
submission40/Full3C/evaluation/probonly12_seed43,unconstrained,S,200,330,320,308,216,104,114,0.675,0.6545454545454545,0.6646153846153846,0.9696969696969697,761.65625,90.00000000000074,2659.482738710669,0.0875
submission40/Full3C/evaluation/probonly12_seed44,accepted,P,50,330,326,320,230,96,100,0.7055214723926381,0.696969696969697,0.7012195121951219,0.9878787878787879,382.11656441717776,30.00000000000003,2921.135851441471,0.02147239263803681
submission40/Full3C/evaluation/probonly12_seed44,accepted,P,100,330,326,320,274,52,56,0.8404907975460123,0.8303030303030303,0.8353658536585366,0.9878787878787879,382.11656441717776,30.00000000000003,2921.135851441471,0.02147239263803681
submission40/Full3C/evaluation/probonly12_seed44,accepted,P,200,330,326,320,296,30,34,0.9079754601226994,0.896969696969697,0.9024390243902439,0.9878787878787879,382.11656441717776,30.00000000000003,2921.135851441471,0.02147239263803681
submission40/Full3C/evaluation/probonly12_seed44,accepted,S,50,330,321,313,116,205,214,0.3613707165109034,0.3515151515151515,0.3563748079877112,0.9727272727272728,780.0623052959502,89.99999999999986,2429.249335998386,0.09345794392523364
submission40/Full3C/evaluation/probonly12_seed44,accepted,S,100,330,321,313,165,156,165,0.514018691588785,0.5,0.5069124423963134,0.9727272727272728,780.0623052959502,89.99999999999986,2429.249335998386,0.09345794392523364
submission40/Full3C/evaluation/probonly12_seed44,accepted,S,200,330,321,313,214,107,116,0.6666666666666666,0.6484848484848484,0.6574500768049155,0.9727272727272728,780.0623052959502,89.99999999999986,2429.249335998386,0.09345794392523364
submission40/Full3C/evaluation/probonly12_seed44,strict,P,50,330,320,320,229,91,101,0.715625,0.693939393939394,0.7046153846153846,0.9696969696969697,127.12499999999986,29.99999999999958,654.3761341919493,0.0125
submission40/Full3C/evaluation/probonly12_seed44,strict,P,100,330,320,320,273,47,57,0.853125,0.8272727272727273,0.84,0.9696969696969697,127.12499999999986,29.99999999999958,654.3761341919493,0.0125
submission40/Full3C/evaluation/probonly12_seed44,strict,P,200,330,320,320,294,26,36,0.91875,0.8909090909090909,0.9046153846153846,0.9696969696969697,127.12499999999986,29.99999999999958,654.3761341919493,0.0125
submission40/Full3C/evaluation/probonly12_seed44,strict,S,50,330,313,313,115,198,215,0.36741214057507987,0.3484848484848485,0.35769828926905134,0.9484848484848485,680.2236421725239,80.00000000000007,2183.1933553483213,0.08306709265175719
submission40/Full3C/evaluation/probonly12_seed44,strict,S,100,330,313,313,164,149,166,0.5239616613418531,0.49696969696969695,0.5101088646967341,0.9484848484848485,680.2236421725239,80.00000000000007,2183.1933553483213,0.08306709265175719
submission40/Full3C/evaluation/probonly12_seed44,strict,S,200,330,313,313,212,101,118,0.6773162939297125,0.6424242424242425,0.6594090202177294,0.9484848484848485,680.2236421725239,80.00000000000007,2183.1933553483213,0.08306709265175719
submission40/Full3C/evaluation/probonly12_seed44,unconstrained,P,50,330,326,320,230,96,100,0.7055214723926381,0.696969696969697,0.7012195121951219,0.9878787878787879,382.11656441717776,30.00000000000003,2921.135851441471,0.02147239263803681
submission40/Full3C/evaluation/probonly12_seed44,unconstrained,P,100,330,326,320,274,52,56,0.8404907975460123,0.8303030303030303,0.8353658536585366,0.9878787878787879,382.11656441717776,30.00000000000003,2921.135851441471,0.02147239263803681
submission40/Full3C/evaluation/probonly12_seed44,unconstrained,P,200,330,326,320,296,30,34,0.9079754601226994,0.896969696969697,0.9024390243902439,0.9878787878787879,382.11656441717776,30.00000000000003,2921.135851441471,0.02147239263803681
submission40/Full3C/evaluation/probonly12_seed44,unconstrained,S,50,330,327,319,117,210,213,0.3577981651376147,0.35454545454545455,0.3561643835616438,0.990909090909091,827.7675840978593,99.99999999999964,2826.9597678516734,0.09174311926605505
submission40/Full3C/evaluation/probonly12_seed44,unconstrained,S,100,330,327,319,166,161,164,0.5076452599388379,0.503030303030303,0.5053272450532724,0.990909090909091,827.7675840978593,99.99999999999964,2826.9597678516734,0.09174311926605505
submission40/Full3C/evaluation/probonly12_seed44,unconstrained,S,200,330,327,319,217,110,113,0.6636085626911316,0.6575757575757576,0.6605783866057838,0.990909090909091,827.7675840978593,99.99999999999964,2826.9597678516734,0.09174311926605505
submission40/Full3C/evaluation/waveonly3_seed42,accepted,P,50,330,321,314,217,104,113,0.67601246105919,0.6575757575757576,0.6666666666666666,0.9727272727272728,132.834890965732,30.00000000000025,593.6979523014866,0.012461059190031152
submission40/Full3C/evaluation/waveonly3_seed42,accepted,P,100,330,321,314,256,65,74,0.7975077881619937,0.7757575757575758,0.7864823348694316,0.9727272727272728,132.834890965732,30.00000000000025,593.6979523014866,0.012461059190031152
submission40/Full3C/evaluation/waveonly3_seed42,accepted,P,200,330,321,314,286,35,44,0.8909657320872274,0.8666666666666667,0.8786482334869432,0.9727272727272728,132.834890965732,30.00000000000025,593.6979523014866,0.012461059190031152
submission40/Full3C/evaluation/waveonly3_seed42,accepted,S,50,330,321,313,99,222,231,0.308411214953271,0.3,0.30414746543778803,0.9727272727272728,835.8878504672897,109.99999999999943,2192.199566830075,0.1588785046728972
submission40/Full3C/evaluation/waveonly3_seed42,accepted,S,100,330,321,313,157,164,173,0.48909657320872274,0.47575757575757577,0.4823348694316436,0.9727272727272728,835.8878504672897,109.99999999999943,2192.199566830075,0.1588785046728972
submission40/Full3C/evaluation/waveonly3_seed42,accepted,S,200,330,321,313,193,128,137,0.6012461059190031,0.5848484848484848,0.5929339477726574,0.9727272727272728,835.8878504672897,109.99999999999943,2192.199566830075,0.1588785046728972
submission40/Full3C/evaluation/waveonly3_seed42,strict,P,50,330,314,314,217,97,113,0.6910828025477707,0.6575757575757576,0.6739130434782609,0.9515151515151515,132.22929936305724,30.00000000000025,599.6453304187348,0.012738853503184714
submission40/Full3C/evaluation/waveonly3_seed42,strict,P,100,330,314,314,254,60,76,0.8089171974522293,0.7696969696969697,0.7888198757763976,0.9515151515151515,132.22929936305724,30.00000000000025,599.6453304187348,0.012738853503184714
submission40/Full3C/evaluation/waveonly3_seed42,strict,P,200,330,314,314,280,34,50,0.89171974522293,0.8484848484848485,0.8695652173913043,0.9515151515151515,132.22929936305724,30.00000000000025,599.6453304187348,0.012738853503184714
submission40/Full3C/evaluation/waveonly3_seed42,strict,S,50,330,313,313,99,214,231,0.31629392971246006,0.3,0.30793157076205285,0.9484848484848485,743.5143769968051,100.00000000000054,2081.4998278996627,0.13738019169329074
submission40/Full3C/evaluation/waveonly3_seed42,strict,S,100,330,313,313,157,156,173,0.5015974440894568,0.47575757575757577,0.48833592534992226,0.9484848484848485,743.5143769968051,100.00000000000054,2081.4998278996627,0.13738019169329074
submission40/Full3C/evaluation/waveonly3_seed42,strict,S,200,330,313,313,193,120,137,0.6166134185303515,0.5848484848484848,0.6003110419906688,0.9484848484848485,743.5143769968051,100.00000000000054,2081.4998278996627,0.13738019169329074
submission40/Full3C/evaluation/waveonly3_seed42,unconstrained,P,50,330,321,314,217,104,113,0.67601246105919,0.6575757575757576,0.6666666666666666,0.9727272727272728,132.834890965732,30.00000000000025,593.6979523014866,0.012461059190031152
submission40/Full3C/evaluation/waveonly3_seed42,unconstrained,P,100,330,321,314,256,65,74,0.7975077881619937,0.7757575757575758,0.7864823348694316,0.9727272727272728,132.834890965732,30.00000000000025,593.6979523014866,0.012461059190031152
submission40/Full3C/evaluation/waveonly3_seed42,unconstrained,P,200,330,321,314,286,35,44,0.8909657320872274,0.8666666666666667,0.8786482334869432,0.9727272727272728,132.834890965732,30.00000000000025,593.6979523014866,0.012461059190031152
submission40/Full3C/evaluation/waveonly3_seed42,unconstrained,S,50,330,330,322,100,230,230,0.30303030303030304,0.30303030303030304,0.30303030303030304,1.0,990.4242424242425,119.99999999999922,3295.082562077784,0.16363636363636364
submission40/Full3C/evaluation/waveonly3_seed42,unconstrained,S,100,330,330,322,159,171,171,0.4818181818181818,0.4818181818181818,0.4818181818181818,1.0,990.4242424242425,119.99999999999922,3295.082562077784,0.16363636363636364
submission40/Full3C/evaluation/waveonly3_seed42,unconstrained,S,200,330,330,322,197,133,133,0.5969696969696969,0.5969696969696969,0.5969696969696969,1.0,990.4242424242425,119.99999999999922,3295.082562077784,0.16363636363636364
submission40/Full3C/evaluation/waveonly3_seed43,accepted,P,50,330,324,317,221,103,109,0.6820987654320988,0.6696969696969697,0.6758409785932722,0.9818181818181818,148.91975308641966,30.00000000000025,672.6305004409604,0.015432098765432098
submission40/Full3C/evaluation/waveonly3_seed43,accepted,P,100,330,324,317,262,62,68,0.808641975308642,0.793939393939394,0.8012232415902141,0.9818181818181818,148.91975308641966,30.00000000000025,672.6305004409604,0.015432098765432098
submission40/Full3C/evaluation/waveonly3_seed43,accepted,P,200,330,324,317,288,36,42,0.8888888888888888,0.8727272727272727,0.8807339449541285,0.9818181818181818,148.91975308641966,30.00000000000025,672.6305004409604,0.015432098765432098
submission40/Full3C/evaluation/waveonly3_seed43,accepted,S,50,330,322,312,103,219,227,0.3198757763975155,0.31212121212121213,0.3159509202453988,0.9757575757575757,839.3788819875776,119.99999999999922,2110.3661629240805,0.16770186335403728
submission40/Full3C/evaluation/waveonly3_seed43,accepted,S,100,330,322,312,150,172,180,0.4658385093167702,0.45454545454545453,0.4601226993865031,0.9757575757575757,839.3788819875776,119.99999999999922,2110.3661629240805,0.16770186335403728
submission40/Full3C/evaluation/waveonly3_seed43,accepted,S,200,330,322,312,196,126,134,0.6086956521739131,0.593939393939394,0.6012269938650306,0.9757575757575757,839.3788819875776,119.99999999999922,2110.3661629240805,0.16770186335403728
submission40/Full3C/evaluation/waveonly3_seed43,strict,P,50,330,317,317,218,99,112,0.6876971608832808,0.6606060606060606,0.6738794435857806,0.9606060606060606,149.62145110410083,30.00000000000025,679.6707776053046,0.015772870662460567
submission40/Full3C/evaluation/waveonly3_seed43,strict,P,100,330,317,317,259,58,71,0.8170347003154574,0.7848484848484848,0.8006182380216383,0.9606060606060606,149.62145110410083,30.00000000000025,679.6707776053046,0.015772870662460567
submission40/Full3C/evaluation/waveonly3_seed43,strict,P,200,330,317,317,282,35,48,0.889589905362776,0.8545454545454545,0.8717156105100463,0.9606060606060606,149.62145110410083,30.00000000000025,679.6707776053046,0.015772870662460567
submission40/Full3C/evaluation/waveonly3_seed43,strict,S,50,330,312,312,103,209,227,0.3301282051282051,0.31212121212121213,0.32087227414330216,0.9454545454545454,710.0961538461538,115.00000000000021,1774.2408091118716,0.15384615384615385
submission40/Full3C/evaluation/waveonly3_seed43,strict,S,100,330,312,312,150,162,180,0.4807692307692308,0.45454545454545453,0.4672897196261682,0.9454545454545454,710.0961538461538,115.00000000000021,1774.2408091118716,0.15384615384615385
submission40/Full3C/evaluation/waveonly3_seed43,strict,S,200,330,312,312,194,118,136,0.6217948717948718,0.5878787878787879,0.6043613707165109,0.9454545454545454,710.0961538461538,115.00000000000021,1774.2408091118716,0.15384615384615385
submission40/Full3C/evaluation/waveonly3_seed43,unconstrained,P,50,330,324,317,221,103,109,0.6820987654320988,0.6696969696969697,0.6758409785932722,0.9818181818181818,148.91975308641966,30.00000000000025,672.6305004409604,0.015432098765432098
submission40/Full3C/evaluation/waveonly3_seed43,unconstrained,P,100,330,324,317,262,62,68,0.808641975308642,0.793939393939394,0.8012232415902141,0.9818181818181818,148.91975308641966,30.00000000000025,672.6305004409604,0.015432098765432098
submission40/Full3C/evaluation/waveonly3_seed43,unconstrained,P,200,330,324,317,288,36,42,0.8888888888888888,0.8727272727272727,0.8807339449541285,0.9818181818181818,148.91975308641966,30.00000000000025,672.6305004409604,0.015432098765432098
submission40/Full3C/evaluation/waveonly3_seed43,unconstrained,S,50,330,328,318,104,224,226,0.3170731707317073,0.3151515151515151,0.3161094224924012,0.9939393939393939,934.6036585365854,119.99999999999922,3054.565106165668,0.17073170731707318
submission40/Full3C/evaluation/waveonly3_seed43,unconstrained,S,100,330,328,318,152,176,178,0.4634146341463415,0.46060606060606063,0.46200607902735563,0.9939393939393939,934.6036585365854,119.99999999999922,3054.565106165668,0.17073170731707318
submission40/Full3C/evaluation/waveonly3_seed43,unconstrained,S,200,330,328,318,199,129,131,0.6067073170731707,0.603030303030303,0.6048632218844985,0.9939393939393939,934.6036585365854,119.99999999999922,3054.565106165668,0.17073170731707318
submission40/Full3C/evaluation/waveonly3_seed44,accepted,P,50,330,323,320,224,99,106,0.6934984520123839,0.6787878787878788,0.6860643185298622,0.9787878787878788,271.8885448916408,30.00000000000025,2314.193652238706,0.018575851393188854
submission40/Full3C/evaluation/waveonly3_seed44,accepted,P,100,330,323,320,261,62,69,0.8080495356037152,0.7909090909090909,0.7993874425727412,0.9787878787878788,271.8885448916408,30.00000000000025,2314.193652238706,0.018575851393188854
submission40/Full3C/evaluation/waveonly3_seed44,accepted,P,200,330,323,320,289,34,41,0.8947368421052632,0.8757575757575757,0.885145482388974,0.9787878787878788,271.8885448916408,30.00000000000025,2314.193652238706,0.018575851393188854
submission40/Full3C/evaluation/waveonly3_seed44,accepted,S,50,330,322,313,102,220,228,0.3167701863354037,0.3090909090909091,0.3128834355828221,0.9757575757575757,946.2732919254659,124.99999999999912,2304.190214931018,0.18322981366459629
submission40/Full3C/evaluation/waveonly3_seed44,accepted,S,100,330,322,313,154,168,176,0.4782608695652174,0.4666666666666667,0.4723926380368098,0.9757575757575757,946.2732919254659,124.99999999999912,2304.190214931018,0.18322981366459629
submission40/Full3C/evaluation/waveonly3_seed44,accepted,S,200,330,322,313,190,132,140,0.5900621118012422,0.5757575757575758,0.5828220858895705,0.9757575757575757,946.2732919254659,124.99999999999912,2304.190214931018,0.18322981366459629
submission40/Full3C/evaluation/waveonly3_seed44,strict,P,50,330,320,320,223,97,107,0.696875,0.6757575757575758,0.6861538461538461,0.9696969696969697,149.74999999999991,30.00000000000025,676.7832924947246,0.015625
submission40/Full3C/evaluation/waveonly3_seed44,strict,P,100,330,320,320,259,61,71,0.809375,0.7848484848484848,0.796923076923077,0.9696969696969697,149.74999999999991,30.00000000000025,676.7832924947246,0.015625
submission40/Full3C/evaluation/waveonly3_seed44,strict,P,200,330,320,320,287,33,43,0.896875,0.8696969696969697,0.8830769230769231,0.9696969696969697,149.74999999999991,30.00000000000025,676.7832924947246,0.015625
submission40/Full3C/evaluation/waveonly3_seed44,strict,S,50,330,313,313,101,212,229,0.3226837060702875,0.30606060606060603,0.3141524105754277,0.9484848484848485,864.5686900958467,119.99999999999922,2139.518398527057,0.1757188498402556
submission40/Full3C/evaluation/waveonly3_seed44,strict,S,100,330,313,313,152,161,178,0.48562300319488816,0.46060606060606063,0.4727838258164852,0.9484848484848485,864.5686900958467,119.99999999999922,2139.518398527057,0.1757188498402556
submission40/Full3C/evaluation/waveonly3_seed44,strict,S,200,330,313,313,186,127,144,0.5942492012779552,0.5636363636363636,0.578538102643857,0.9484848484848485,864.5686900958467,119.99999999999922,2139.518398527057,0.1757188498402556
submission40/Full3C/evaluation/waveonly3_seed44,unconstrained,P,50,330,323,320,224,99,106,0.6934984520123839,0.6787878787878788,0.6860643185298622,0.9787878787878788,271.8885448916408,30.00000000000025,2314.193652238706,0.018575851393188854
submission40/Full3C/evaluation/waveonly3_seed44,unconstrained,P,100,330,323,320,261,62,69,0.8080495356037152,0.7909090909090909,0.7993874425727412,0.9787878787878788,271.8885448916408,30.00000000000025,2314.193652238706,0.018575851393188854
submission40/Full3C/evaluation/waveonly3_seed44,unconstrained,P,200,330,323,320,289,34,41,0.8947368421052632,0.8757575757575757,0.885145482388974,0.9787878787878788,271.8885448916408,30.00000000000025,2314.193652238706,0.018575851393188854
submission40/Full3C/evaluation/waveonly3_seed44,unconstrained,S,50,330,330,320,105,225,225,0.3181818181818182,0.3181818181818182,0.3181818181818182,1.0,987.5151515151515,124.99999999999912,2397.4885849887823,0.18787878787878787
submission40/Full3C/evaluation/waveonly3_seed44,unconstrained,S,100,330,330,320,158,172,172,0.47878787878787876,0.47878787878787876,0.47878787878787876,1.0,987.5151515151515,124.99999999999912,2397.4885849887823,0.18787878787878787
submission40/Full3C/evaluation/waveonly3_seed44,unconstrained,S,200,330,330,320,194,136,136,0.5878787878787879,0.5878787878787879,0.5878787878787879,1.0,987.5151515151515,124.99999999999912,2397.4885849887823,0.18787878787878787
submission40/Zonly/baselines/AIC,accepted,P,50,330,330,330,94,236,236,0.28484848484848485,0.28484848484848485,0.28484848484848485,1.0,953.3939393939394,344.9999999999998,1899.0375552799467,0.21818181818181817
submission40/Zonly/baselines/AIC,accepted,P,100,330,330,330,122,208,208,0.3696969696969697,0.3696969696969697,0.3696969696969697,1.0,953.3939393939394,344.9999999999998,1899.0375552799467,0.21818181818181817
submission40/Zonly/baselines/AIC,accepted,P,200,330,330,330,144,186,186,0.43636363636363634,0.43636363636363634,0.43636363636363634,1.0,953.3939393939394,344.9999999999998,1899.0375552799467,0.21818181818181817
submission40/Zonly/baselines/AIC,accepted,S,50,330,330,330,0,330,330,0.0,0.0,0.0,1.0,5411.787878787879,4880.0,6197.079981977827,0.9878787878787879
submission40/Zonly/baselines/AIC,accepted,S,100,330,330,330,0,330,330,0.0,0.0,0.0,1.0,5411.787878787879,4880.0,6197.079981977827,0.9878787878787879
submission40/Zonly/baselines/AIC,accepted,S,200,330,330,330,0,330,330,0.0,0.0,0.0,1.0,5411.787878787879,4880.0,6197.079981977827,0.9878787878787879
submission40/Zonly/baselines/AIC,strict,P,50,330,330,330,94,236,236,0.28484848484848485,0.28484848484848485,0.28484848484848485,1.0,953.3939393939394,344.9999999999998,1899.0375552799467,0.21818181818181817
submission40/Zonly/baselines/AIC,strict,P,100,330,330,330,122,208,208,0.3696969696969697,0.3696969696969697,0.3696969696969697,1.0,953.3939393939394,344.9999999999998,1899.0375552799467,0.21818181818181817
submission40/Zonly/baselines/AIC,strict,P,200,330,330,330,144,186,186,0.43636363636363634,0.43636363636363634,0.43636363636363634,1.0,953.3939393939394,344.9999999999998,1899.0375552799467,0.21818181818181817
submission40/Zonly/baselines/AIC,strict,S,50,330,330,330,0,330,330,0.0,0.0,0.0,1.0,5411.787878787879,4880.0,6197.079981977827,0.9878787878787879
submission40/Zonly/baselines/AIC,strict,S,100,330,330,330,0,330,330,0.0,0.0,0.0,1.0,5411.787878787879,4880.0,6197.079981977827,0.9878787878787879
submission40/Zonly/baselines/AIC,strict,S,200,330,330,330,0,330,330,0.0,0.0,0.0,1.0,5411.787878787879,4880.0,6197.079981977827,0.9878787878787879
submission40/Zonly/baselines/AIC,unconstrained,P,50,330,330,330,94,236,236,0.28484848484848485,0.28484848484848485,0.28484848484848485,1.0,953.3939393939394,344.9999999999998,1899.0375552799467,0.21818181818181817
submission40/Zonly/baselines/AIC,unconstrained,P,100,330,330,330,122,208,208,0.3696969696969697,0.3696969696969697,0.3696969696969697,1.0,953.3939393939394,344.9999999999998,1899.0375552799467,0.21818181818181817
submission40/Zonly/baselines/AIC,unconstrained,P,200,330,330,330,144,186,186,0.43636363636363634,0.43636363636363634,0.43636363636363634,1.0,953.3939393939394,344.9999999999998,1899.0375552799467,0.21818181818181817
submission40/Zonly/baselines/AIC,unconstrained,S,50,330,330,330,0,330,330,0.0,0.0,0.0,1.0,5493.606060606061,4955.0,6275.693394020901,0.990909090909091
submission40/Zonly/baselines/AIC,unconstrained,S,100,330,330,330,0,330,330,0.0,0.0,0.0,1.0,5493.606060606061,4955.0,6275.693394020901,0.990909090909091
submission40/Zonly/baselines/AIC,unconstrained,S,200,330,330,330,0,330,330,0.0,0.0,0.0,1.0,5493.606060606061,4955.0,6275.693394020901,0.990909090909091
submission40/Zonly/baselines/CNN,accepted,P,50,330,323,298,222,101,108,0.6873065015479877,0.6727272727272727,0.6799387442572741,0.9787878787878788,198.0804953560371,30.00000000000025,938.5661945478261,0.02476780185758514
submission40/Zonly/baselines/CNN,accepted,P,100,330,323,298,259,64,71,0.8018575851393189,0.7848484848484848,0.7932618683001531,0.9787878787878788,198.0804953560371,30.00000000000025,938.5661945478261,0.02476780185758514
submission40/Zonly/baselines/CNN,accepted,P,200,330,323,298,285,38,45,0.8823529411764706,0.8636363636363636,0.8728943338437979,0.9787878787878788,198.0804953560371,30.00000000000025,938.5661945478261,0.02476780185758514
submission40/Zonly/baselines/CNN,accepted,S,50,330,124,46,23,101,307,0.18548387096774194,0.0696969696969697,0.1013215859030837,0.37575757575757573,1019.9999999999999,219.99999999999932,2834.110203425634,0.14516129032258066
