subset,Method,Mode,Policy,Phase,Tolerance_ms,N,N_sources,mean_F1,between_base_SD_F1,mean_Coverage,between_base_SD_Coverage,mean_MAE_ms,between_base_SD_MAE_ms,mean_MedianAE_ms,between_base_SD_MedianAE_ms,mean_RMSE_ms,between_base_SD_RMSE_ms,mean_P90AE_ms,between_base_SD_P90AE_ms,mean_Outlier1s,between_base_SD_Outlier1s
manual_both_sources_without_historical_train_val,PhaseNetMatched,Zonly,accepted,P,50,20,19,0.958119658119658,0.014063660403337052,0.9833333333333333,0.028867513459481315,61.087719298245425,47.171684524383544,9.999999999999787,9.999999999999787,232.9655889386981,220.06763070016476,23.999999999999662,5.291502622129341,0.03333333333333333,0.02886751345948129
manual_both_sources_without_historical_train_val,PhaseNetMatched,Zonly,accepted,P,100,20,19,0.958119658119658,0.014063660403337052,0.9833333333333333,0.028867513459481315,61.087719298245425,47.171684524383544,9.999999999999787,9.999999999999787,232.9655889386981,220.06763070016476,23.999999999999662,5.291502622129341,0.03333333333333333,0.02886751345948129
manual_both_sources_without_historical_train_val,PhaseNetMatched,Zonly,accepted,P,200,20,19,0.958119658119658,0.014063660403337052,0.9833333333333333,0.028867513459481315,61.087719298245425,47.171684524383544,9.999999999999787,9.999999999999787,232.9655889386981,220.06763070016476,23.999999999999662,5.291502622129341,0.03333333333333333,0.02886751345948129
manual_both_sources_without_historical_train_val,PhaseNetMatched,Zonly,accepted,S,50,20,19,0.11752136752136752,0.028156523777827572,0.9833333333333333,0.028867513459481315,394.3508771929824,69.67254897917663,224.99999999999994,32.78719262150977,594.516214594287,130.510820615656,854.0000000000001,184.0326058066889,0.08508771929824561,0.030500594124059137
manual_both_sources_without_historical_train_val,PhaseNetMatched,Zonly,accepted,S,100,20,19,0.2341880341880342,0.12447346918964727,0.9833333333333333,0.028867513459481315,394.3508771929824,69.67254897917663,224.99999999999994,32.78719262150977,594.516214594287,130.510820615656,854.0000000000001,184.0326058066889,0.08508771929824561,0.030500594124059137
manual_both_sources_without_historical_train_val,PhaseNetMatched,Zonly,accepted,S,200,20,19,0.43632478632478633,0.07150046474303719,0.9833333333333333,0.028867513459481315,394.3508771929824,69.67254897917663,224.99999999999994,32.78719262150977,594.516214594287,130.510820615656,854.0000000000001,184.0326058066889,0.08508771929824561,0.030500594124059137
manual_both_sources_without_historical_train_val,PhaseNetMatched,Zonly,strict,P,50,20,19,0.9662393162393162,0.014063660403337052,0.9666666666666667,0.028867513459481315,44.394736842105075,56.486503425615574,9.999999999999787,9.999999999999787,161.62790101460493,255.2548278823766,18.666666666666302,4.163331998932146,0.016666666666666666,0.02886751345948129
manual_both_sources_without_historical_train_val,PhaseNetMatched,Zonly,strict,P,100,20,19,0.9662393162393162,0.014063660403337052,0.9666666666666667,0.028867513459481315,44.394736842105075,56.486503425615574,9.999999999999787,9.999999999999787,161.62790101460493,255.2548278823766,18.666666666666302,4.163331998932146,0.016666666666666666,0.02886751345948129
manual_both_sources_without_historical_train_val,PhaseNetMatched,Zonly,strict,P,200,20,19,0.9662393162393162,0.014063660403337052,0.9666666666666667,0.028867513459481315,44.394736842105075,56.486503425615574,9.999999999999787,9.999999999999787,161.62790101460493,255.2548278823766,18.666666666666302,4.163331998932146,0.016666666666666666,0.02886751345948129
manual_both_sources_without_historical_train_val,PhaseNetMatched,Zonly,strict,S,50,20,19,0.11752136752136752,0.028156523777827572,0.9833333333333333,0.028867513459481315,394.3508771929824,69.67254897917663,224.99999999999994,32.78719262150977,594.516214594287,130.510820615656,854.0000000000001,184.0326058066889,0.08508771929824561,0.030500594124059137
manual_both_sources_without_historical_train_val,PhaseNetMatched,Zonly,strict,S,100,20,19,0.2341880341880342,0.12447346918964727,0.9833333333333333,0.028867513459481315,394.3508771929824,69.67254897917663,224.99999999999994,32.78719262150977,594.516214594287,130.510820615656,854.0000000000001,184.0326058066889,0.08508771929824561,0.030500594124059137
manual_both_sources_without_historical_train_val,PhaseNetMatched,Zonly,strict,S,200,20,19,0.43632478632478633,0.07150046474303719,0.9833333333333333,0.028867513459481315,394.3508771929824,69.67254897917663,224.99999999999994,32.78719262150977,594.516214594287,130.510820615656,854.0000000000001,184.0326058066889,0.08508771929824561,0.030500594124059137
